Day,Close,Volume,MA_20,MA_40
2020-11-27,521.35,29140.20241297,496.43500000000006,447.02675
2020-11-28,520.0,18046.48573425,500.64099999999996,450.56224999999995
2020-11-29,537.78,13115.53028594,504.8185,454.5165
2020-11-30,579.11,32770.26063385,511.52200000000005,459.76275000000004
2020-12-01,616.29,52376.84381721,519.7865,465.36325
2020-12-02,585.34,15816.3577138,525.8635,469.62924999999996
2020-12-03,597.06,14781.72209769,532.5195000000001,474.30600000000004
2020-12-04,616.5,19720.24924418,539.456,479.40725000000003
2020-12-05,568.81,7065.35543332,544.8385000000001,483.4674999999999
2020-12-06,599.0,7606.46621112,552.409,488.59125000000006
2020-12-07,603.52,10105.99780532,559.547,493.5872499999999
2020-12-08,591.14,17207.85896802,564.9694999999999,498.6435
2020-12-09,553.95,22492.60802598,568.682,502.79749999999996
2020-12-10,575.09,16.713935,573.8335,507.59399999999994
2020-12-11,558.43,17758.87271957,576.2265,511.9242499999999
2020-12-12,543.63,7534.74752817,575.7305,515.58975
2020-12-13,568.07,10209.93694118,575.9385,520.2155
2020-12-14,590.06,9309.79466702,574.943,525.248
2020-12-15,586.89,9274.13256411,574.0185,529.8205
2020-12-16,589.59,29134.20078677,575.0805,534.1332500000001
2020-12-17,638.58,42740.38353351,580.942,538.6885
2020-12-18,644.08,19626.95575037,587.146,543.8935
2020-12-19,655.43,13161.41129782,593.0285,548.9235000000001
2020-12-20,658.55,17757.49415152,597.0005,554.26125
2020-12-21,637.86,47261.09249985,598.079,558.93275
2020-12-22,608.84,21570.35063056,599.2540000000001,562.55875
2020-12-23,638.5,32333.19715591,601.326,566.92275
2020-12-24,584.05,21366.64509752,599.7035,569.57975
2020-12-25,613.1,22187.94768128,601.918,573.37825
2020-12-26,627.12,27008.87577265,603.324,577.8665
2020-12-27,638.47,51808.3211744,605.0715,582.30925
2020-12-28,689.03,40130.24727665,609.966,587.46775
2020-12-29,729.8,48133.311885690004,618.7585,593.7202500000001
2020-12-30,734.4,47830.23353968,626.7239999999999,600.27875
2020-12-31,754.01,24782.01656866,636.503,606.36475
2021-01-01,738.34,20897.33324031,646.2385,610.9845
2021-01-02,731.04,44703.45603074,654.387,615.1627500000001
2021-01-03,775.31,99790.14355431,663.6495,619.29625
2021-01-04,985.59,144049.90592735,683.5844999999999,628.8014999999999
2021-01-05,1051.52,91505.78265466,706.6809999999999,640.88075
2021-01-06,1111.82,85360.65063028,730.343,655.6425
2021-01-07,1218.11,94380.8329737,759.0445,673.0952500000001
2021-01-08,1230.66,106813.15857273,787.8059999999999,690.41725
2021-01-09,1223.15,54495.1899083,816.036,706.51825
2021-01-10,1286.77,70216.5342911,848.4814999999999,723.28025
2021-01-11,1258.07,201860.10422155,880.943,740.0985000000001
2021-01-12,1091.99,63436.56082967,903.6175,752.4717499999999
2021-01-13,1045.34,40793.25798586,926.682,763.1927499999999
2021-01-14,1132.17,54694.22147996,952.6355,777.27675
2021-01-15,1234.41,68236.6018146,983.0,793.162
2021-01-16,1172.8,37212.31782873,1009.7165000000001,807.394
2021-01-17,1225.24,35173.92163248,1036.5269999999998,823.2465
2021-01-18,1235.64,26289.59544805,1061.819,840.28875
2021-01-19,1266.04,89857.40288906,1088.401,857.5625
2021-01-20,1358.88,63913.14663824,1118.6444999999999,877.5737499999999
2021-01-21,1384.44,71586.54233949,1150.9495,898.594
2021-01-22,1111.5,60615.85032956,1169.9724999999999,912.17975
2021-01-23,1229.28,27652.61271929,1192.671,928.1602500000001
2021-01-24,1233.97,44244.73855906,1205.09,944.3372500000002
2021-01-25,1391.18,54149.08103955,1222.0729999999999,964.3770000000001
2021-01-26,1308.94,41055.557135740004,1231.929,981.1359999999999
2021-01-27,1372.97,51680.15744414,1239.672,999.35825
2021-01-28,1243.21,30055.33072351,1240.2995,1014.0527500000001
2021-01-29,1331.66,48741.80092794,1245.725,1030.8805
2021-01-30,1382.22,15610.98784544,1250.4975,1049.4895000000001
2021-01-31,1379.75,14439.5050788,1256.5814999999998,1068.7622500000002
2021-02-01,1310.44,19575.79761104,1267.5040000000001,1085.56075
2021-02-02,1377.02,48387.97827898,1284.0880000000002,1105.385
2021-02-03,1520.34,38611.78724934,1303.4965000000002,1128.066
2021-02-04,1672.65,50742.40083471,1325.4085,1154.20425
2021-02-05,1603.6,38106.21422957,1346.9485,1178.3325
2021-02-06,1726.25,26740.80045217,1371.9990000000003,1204.263
2021-02-07,1678.31,32705.17940213,1394.1325000000002,1227.97575
2021-02-08,1614.61,40045.10789887,1411.5610000000001,1249.9810000000002
2021-02-09,1759.3,26550.18694632,1431.5819999999999,1275.1132499999999
2021-02-10,1779.8,39836.18324852,1451.35,1301.14975
2021-02-11,1743.71,22242.76946524,1482.9605000000001,1326.4665
2021-02-12,1791.56,29563.60488162,1511.0745,1351.87275
2021-02-13,1848.36,20185.85867704,1541.794,1373.442
2021-02-14,1818.26,14318.14709742,1563.148,1392.6105000000002
2021-02-15,1804.12,43925.63869954,1587.907,1409.918
2021-02-16,1783.85,29826.48389196,1608.451,1424.0615000000003
2021-02-17,1784.49,34412.28297448,1635.5149999999999,1437.90725
2021-02-18,1854.36,31233.397322509998,1661.65,1453.6875
2021-02-19,1942.85,33444.81903707,1689.6815,1470.0895
2021-02-20,1960.86,42395.13847738,1718.7369999999999,1487.6592500000002
2021-02-21,1917.08,34248.43845034,1749.069,1508.2865
